Date,Close/Last,Volume,Open,High,Low
07/17/2026,$68.94999694824219,141918400,$65.4800033569336,$69.48999786376953,$65.08000183105469
07/16/2026,$74.3499984741211,77505200,$73.94999694824219,$74.68000030517578,$72.94000244140625
07/15/2026,$73.68000030517578,32854300,$73.79000091552734,$75.05999755859375,$73.12999725341797
07/14/2026,$73.52999877929688,33312100,$72.63999938964844,$74.01000213623047,$72.27999877929688
07/13/2026,$73.83000183105469,35101800,$73.9000015258789,$75.44999694824219,$73.70999908447266
07/10/2026,$73.37000274658203,46713900,$75.44000244140625,$75.69999694824219,$72.51000213623047
07/09/2026,$75.47000122070312,36305700,$74.30000305175781,$75.55000305175781,$74.0199966430664
07/08/2026,$75.58999633789062,34373500,$76.2699966430664,$76.63999938964844,$74.88999938964844
07/07/2026,$76.18000030517578,33257300,$77.87999725341797,$78.19000244140625,$76.0999984741211
07/06/2026,$76.0199966430664,45056600,$77.08000183105469,$77.83999633789062,$75.70999908447266
07/02/2026,$77.6500015258789,55456500,$75.08999633789062,$78.44000244140625,$74.91000366210938
07/01/2026,$74.19000244140625,43841800,$72.58999633789062,$74.36000061035156,$72.33000183105469
06/30/2026,$71.4000015258789,49240900,$73.58999633789062,$73.75,$71
06/29/2026,$73.77999877929688,42429600,$74.62000274658203,$76.06999969482422,$73.7300033569336
06/26/2026,$73.80999755859375,74990300,$71.69000244140625,$75.19999694824219,$71.52999877929688
06/25/2026,$70.9000015258789,44446900,$71.33000183105469,$72.94000244140625,$70.86000061035156
06/24/2026,$71.83999633789062,48001500,$72.69000244140625,$73.44999694824219,$71.62999725341797
06/23/2026,$72.81999969482422,50806800,$73.26000213623047,$73.95999908447266,$72.62999725341797
06/22/2026,$72.87999725341797,82203300,$76.13999938964844,$77.08999633789062,$71.80999755859375
06/18/2026,$77.37999725341797,91920400,$76.93000030517578,$78.23999786376953,$76.12000274658203
06/17/2026,$76.95999908447266,50338800,$78.0999984741211,$78.44999694824219,$76.76000213623047
06/16/2026,$78.72000122070312,65054000,$81.9000015258789,$81.93000030517578,$77.70999908447266
06/15/2026,$81.66999816894531,36430800,$80.62000274658203,$81.70999908447266,$80.45999908447266
06/12/2026,$80.33999633789062,35309700,$81.58000183105469,$82,$79.27999877929688
06/11/2026,$81.2699966430664,33417600,$81.87000274658203,$82.0999984741211,$80.08999633789062
06/10/2026,$82,36304600,$81.70999908447266,$82.75,$80.9800033569336
06/09/2026,$81.41000366210938,34787200,$82.12999725341797,$82.33999633789062,$81.33999633789062
06/08/2026,$82.63999938964844,33056700,$81.66000366210938,$83.08000183105469,$81.33999633789062
06/05/2026,$82.18000030517578,43474100,$82.33000183105469,$82.75,$81
06/04/2026,$81.55999755859375,39338800,$83.19000244140625,$83.69999694824219,$81.37000274658203
06/03/2026,$81.5199966430664,36714700,$82.91000366210938,$83.30999755859375,$81.0999984741211
06/02/2026,$83.33000183105469,42947200,$85.61000061035156,$85.9800033569336,$83.29000091552734
