Date,Close/Last,Volume,Open,High,Low
06/24/2024,$447.6700134277344,15913700,$449.79998779296875,$452.75,$446.4100036621094
06/21/2024,$449.7799987792969,34187100,$447.3800048828125,$450.5799865722656,$446.510009765625
06/20/2024,$445.70001220703125,19877400,$446.29998779296875,$446.5299987792969,$441.2699890136719
06/18/2024,$446.3399963378906,17112500,$449.7099914550781,$450.1400146484375,$444.8900146484375
06/17/2024,$448.3699951171875,20790000,$442.5899963378906,$450.94000244140625,$440.7200012207031
06/14/2024,$442.57000732421875,13582000,$438.2799987792969,$443.1400146484375,$436.7200012207031
06/13/2024,$441.5799865722656,15960600,$440.8500061035156,$443.3900146484375,$439.3699951171875
06/12/2024,$441.05999755859375,22366200,$435.32000732421875,$443.3999938964844,$433.25
06/11/2024,$432.67999267578125,14551100,$425.4800109863281,$432.82000732421875,$425.25
06/10/2024,$427.8699951171875,13982900,$424.70001220703125,$428.0799865722656,$423.8900146484375
06/07/2024,$423.8500061035156,13621700,$426.20001220703125,$426.2799987792969,$423
06/06/2024,$424.5199890136719,14861300,$424.010009765625,$425.30999755859375,$420.5799865722656
06/05/2024,$424.010009765625,16988000,$417.80999755859375,$424.0799865722656,$416.29998779296875
06/04/2024,$416.07000732421875,14348900,$412.42999267578125,$416.44000244140625,$409.67999267578125
06/03/2024,$413.5199890136719,17484700,$415.5299987792969,$416.42999267578125,$408.9200134277344
05/31/2024,$415.1300048828125,47995300,$416.75,$416.75,$404.510009765625
05/30/2024,$414.6700134277344,28394500,$424.29998779296875,$424.29998779296875,$414.239990234375
05/29/2024,$429.1700134277344,15517100,$425.69000244140625,$430.94000244140625,$425.69000244140625
05/28/2024,$430.32000732421875,15718000,$429.6300048828125,$430.82000732421875,$426.6000061035156
05/24/2024,$430.1600036621094,11855300,$427.19000244140625,$431.05999755859375,$424.4100036621094
05/23/2024,$427,17211700,$432.9700012207031,$433.6000061035156,$425.4200134277344
05/22/2024,$430.5199890136719,18073700,$430.0899963378906,$432.4100036621094,$427.1300048828125
05/21/2024,$429.0400085449219,21453300,$426.8299865722656,$432.9700012207031,$424.8500061035156
05/20/2024,$425.3399963378906,16272100,$420.2099914550781,$426.7699890136719,$419.989990234375
05/17/2024,$420.2099914550781,15352200,$422.5400085449219,$422.9200134277344,$418.0299987792969
05/16/2024,$420.989990234375,17530100,$421.79998779296875,$425.4200134277344,$420.3500061035156
05/15/2024,$423.0799865722656,22239500,$417.8999938964844,$423.80999755859375,$417.2699890136719
05/14/2024,$416.55999755859375,15109300,$412.0199890136719,$417.489990234375,$411.54998779296875
05/13/2024,$413.7200012207031,15440200,$418.010009765625,$418.3500061035156,$410.82000732421875
05/10/2024,$414.739990234375,13402300,$412.94000244140625,$415.3800048828125,$411.79998779296875
05/09/2024,$412.32000732421875,14689700,$410.57000732421875,$412.7200012207031,$409.1000061035156
05/08/2024,$410.5400085449219,11792300,$408.1700134277344,$412.2300109863281,$406.7099914550781
05/07/2024,$409.3399963378906,20018200,$414.6600036621094,$414.6700134277344,$409.0899963378906
05/06/2024,$413.5400085449219,16996600,$408.760009765625,$413.92999267578125,$406.3699951171875
05/03/2024,$406.6600036621094,17446700,$402.2799987792969,$407.1499938964844,$401.8599853515625
05/02/2024,$397.8399963378906,17709400,$397.6600036621094,$399.92999267578125,$394.6499938964844
05/01/2024,$394.94000244140625,23562500,$392.6099853515625,$401.7200012207031,$390.30999755859375
04/30/2024,$389.3299865722656,28781400,$401.489990234375,$402.1600036621094,$389.1700134277344
04/29/2024,$402.25,19582100,$405.25,$406.32000732421875,$399.19000244140625
04/26/2024,$406.32000732421875,29694700,$412.1700134277344,$413,$405.760009765625
04/25/2024,$399.0400085449219,40586500,$394.0299987792969,$399.8900146484375,$388.0299987792969
04/24/2024,$409.05999755859375,15065300,$409.55999755859375,$412.4700012207031,$406.7799987792969
04/23/2024,$407.57000732421875,15734500,$404.239990234375,$408.20001220703125,$403.05999755859375
04/22/2024,$400.9599914550781,20286900,$400.0799865722656,$402.8500061035156,$395.75
04/19/2024,$399.1199951171875,30565800,$404.0299987792969,$405.4800109863281,$397.7699890136719
04/18/2024,$404.2699890136719,21029900,$410.6300048828125,$411.8900146484375,$403.95001220703125
04/17/2024,$411.8399963378906,15855500,$417.25,$418.8800048828125,$410.3299865722656
04/16/2024,$414.5799865722656,16765600,$414.57000732421875,$418.3999938964844,$413.7300109863281
04/15/2024,$413.6400146484375,20273500,$426.6000061035156,$426.82000732421875,$413.42999267578125
04/12/2024,$421.8999938964844,19253800,$424.04998779296875,$425.17999267578125,$419.7699890136719
04/11/2024,$427.92999267578125,17966400,$425.82000732421875,$429.3699951171875,$422.3599853515625
04/10/2024,$423.260009765625,16216600,$422.19000244140625,$424.0299987792969,$419.70001220703125
04/09/2024,$426.2799987792969,12496900,$426.44000244140625,$427.739990234375,$421.6199951171875
04/08/2024,$424.5899963378906,14272400,$425.1700134277344,$427.2799987792969,$423.29998779296875
04/05/2024,$425.5199890136719,16554800,$420.010009765625,$426.510009765625,$418.32000732421875
04/04/2024,$417.8800048828125,19370900,$424.989990234375,$428.6700134277344,$417.57000732421875
04/03/2024,$420.45001220703125,16502300,$419.7300109863281,$423.260009765625,$419.0899963378906
04/02/2024,$421.44000244140625,17912000,$420.1099853515625,$422.3800048828125,$417.8399963378906
04/01/2024,$424.57000732421875,16316000,$423.95001220703125,$427.8900146484375,$422.2200012207031
03/28/2024,$420.7200012207031,21871200,$420.9599914550781,$421.8699951171875,$419.1199951171875
03/27/2024,$421.42999267578125,16705000,$424.44000244140625,$424.45001220703125,$419.010009765625
03/26/2024,$421.6499938964844,16725600,$425.6099853515625,$425.989990234375,$421.3500061035156
03/25/2024,$422.8599853515625,18060500,$425.239990234375,$427.4100036621094,$421.6099853515625
03/22/2024,$428.739990234375,17648500,$429.70001220703125,$429.8599853515625,$426.07000732421875
03/21/2024,$429.3699951171875,21296200,$429.8299865722656,$430.82000732421875,$427.1600036621094
03/20/2024,$425.2300109863281,17860100,$422,$425.9599914550781,$420.6600036621094
03/19/2024,$421.4100036621094,19837900,$417.8299865722656,$421.6700134277344,$415.54998779296875
03/18/2024,$417.32000732421875,20106000,$414.25,$420.7300109863281,$413.7799987792969
03/15/2024,$416.4200134277344,45079900,$419.2900085449219,$422.6000061035156,$412.7900085449219
03/14/2024,$425.2200012207031,34157300,$420.239990234375,$427.82000732421875,$417.989990234375
03/13/2024,$415.1000061035156,17115900,$418.1000061035156,$418.17999267578125,$411.45001220703125
03/12/2024,$415.2799987792969,22457000,$407.6199951171875,$415.57000732421875,$406.7900085449219
03/11/2024,$404.5199890136719,16120800,$403.760009765625,$405.67999267578125,$401.260009765625
03/08/2024,$406.2200012207031,18002200,$407.9599914550781,$410.4200134277344,$404.3299865722656
03/07/2024,$409.1400146484375,18718500,$406.1199951171875,$409.7799987792969,$402.239990234375
03/06/2024,$402.0899963378906,22344100,$402.9700012207031,$405.1600036621094,$398.3900146484375
03/05/2024,$402.6499938964844,26919200,$413.9599914550781,$414.25,$400.6400146484375
03/04/2024,$414.9200134277344,17596000,$413.44000244140625,$417.3500061035156,$412.32000732421875
03/01/2024,$415.5,17823400,$411.2699890136719,$415.8699951171875,$410.8800048828125
02/29/2024,$413.6400146484375,31947300,$408.6400146484375,$414.20001220703125,$405.9200134277344
02/28/2024,$407.7200012207031,13183100,$408.17999267578125,$409.29998779296875,$405.32000732421875
02/27/2024,$407.4800109863281,14835800,$407.989990234375,$408.32000732421875,$403.8500061035156
02/26/2024,$407.5400085449219,16193500,$411.4599914550781,$412.1600036621094,$407.3599853515625
02/23/2024,$410.3399963378906,16295900,$415.6700134277344,$415.8599853515625,$408.9700012207031
02/22/2024,$411.6499938964844,27009900,$410.19000244140625,$412.8299865722656,$408.57000732421875
02/21/2024,$402.17999267578125,18518900,$400.1700134277344,$402.2900085449219,$397.2200012207031
02/20/2024,$402.7900085449219,24307900,$403.239990234375,$404.489990234375,$398.010009765625
02/16/2024,$404.05999755859375,22296500,$407.9599914550781,$408.2900085449219,$403.44000244140625
02/15/2024,$406.55999755859375,21825500,$408.1400146484375,$409.1300048828125,$404.2900085449219
02/14/2024,$409.489990234375,20401200,$408.07000732421875,$409.8399963378906,$404.57000732421875
02/13/2024,$406.32000732421875,27824900,$404.94000244140625,$410.07000732421875,$403.3900146484375
02/12/2024,$415.260009765625,21202900,$420.55999755859375,$420.739990234375,$414.75
02/09/2024,$420.54998779296875,22032800,$415.25,$420.82000732421875,$415.0899963378906
02/08/2024,$414.1099853515625,21225300,$414.04998779296875,$415.55999755859375,$412.5299987792969
02/07/2024,$414.04998779296875,22340500,$407.44000244140625,$414.29998779296875,$407.3999938964844
02/06/2024,$405.489990234375,18382600,$405.8800048828125,$407.9700012207031,$402.9100036621094
02/05/2024,$405.6499938964844,25352300,$409.8999938964844,$411.1600036621094,$403.989990234375
02/02/2024,$411.2200012207031,28256700,$403.80999755859375,$412.6499938964844,$403.55999755859375
02/01/2024,$403.7799987792969,30657700,$401.8299865722656,$408,$401.79998779296875
01/31/2024,$397.5799865722656,47871100,$406.9599914550781,$415.32000732421875,$397.2099914550781
01/30/2024,$408.5899963378906,33477600,$412.260009765625,$413.04998779296875,$406.45001220703125
01/29/2024,$409.7200012207031,24510200,$406.05999755859375,$409.9800109863281,$404.3299865722656
01/26/2024,$403.92999267578125,17803300,$404.3699951171875,$406.1700134277344,$402.42999267578125
01/25/2024,$404.8699951171875,21021200,$404.32000732421875,$407.010009765625,$402.5299987792969
01/24/2024,$402.55999755859375,24867000,$401.5400085449219,$405.6300048828125,$400.45001220703125
01/23/2024,$398.8999938964844,20525900,$395.75,$399.3800048828125,$393.92999267578125
01/22/2024,$396.510009765625,27016900,$400.0199890136719,$400.6199951171875,$393.5899963378906
01/19/2024,$398.6700134277344,29331100,$395.760009765625,$398.6700134277344,$393.5
01/18/2024,$393.8699951171875,23392100,$391.7200012207031,$393.989990234375,$390.1199951171875
01/17/2024,$389.4700012207031,22234100,$387.9800109863281,$390.1099853515625,$384.80999755859375
01/16/2024,$390.2699890136719,27202300,$393.6600036621094,$394.0299987792969,$387.6199951171875
01/12/2024,$388.4700012207031,21661200,$385.489990234375,$388.67999267578125,$384.6499938964844
01/11/2024,$384.6300048828125,27850800,$386,$390.67999267578125,$380.3800048828125
01/10/2024,$382.7699890136719,25514200,$376.3699951171875,$384.1700134277344,$376.32000732421875
01/09/2024,$375.7900085449219,20830000,$372.010009765625,$375.989990234375,$371.19000244140625
01/08/2024,$374.69000244140625,23134000,$369.29998779296875,$375.20001220703125,$369.010009765625
01/05/2024,$367.75,21004600,$368.9700012207031,$372.05999755859375,$366.5
01/04/2024,$367.94000244140625,20901500,$370.6700134277344,$373.1000061035156,$367.1700134277344
01/03/2024,$370.6000061035156,23083500,$369.010009765625,$373.260009765625,$368.510009765625
01/02/2024,$370.8699951171875,25258600,$373.8599853515625,$375.8999938964844,$366.7699890136719
12/29/2023,$376.0400085449219,18730800,$376,$377.1600036621094,$373.4800109863281
12/28/2023,$375.2799987792969,14327000,$375.3699951171875,$376.4599914550781,$374.1600036621094
12/27/2023,$374.07000732421875,14905400,$373.69000244140625,$375.05999755859375,$372.80999755859375
12/26/2023,$374.6600036621094,12673100,$375,$376.94000244140625,$373.5
12/22/2023,$374.5799865722656,17107500,$373.67999267578125,$375.17999267578125,$372.7099914550781
12/21/2023,$373.5400085449219,17708000,$372.55999755859375,$374.4100036621094,$370.0400085449219
12/20/2023,$370.6199951171875,26316700,$375,$376.0299987792969,$370.5299987792969
12/19/2023,$373.260009765625,20603700,$371.489990234375,$373.260009765625,$369.8399963378906
12/18/2023,$372.6499938964844,21802900,$369.45001220703125,$373,$368.67999267578125
12/15/2023,$370.7300109863281,78502300,$366.8500061035156,$372.3999938964844,$366.2799987792969
12/14/2023,$365.92999267578125,43277500,$373.30999755859375,$373.760009765625,$364.1300048828125
12/13/2023,$374.3699951171875,30955500,$376.0199890136719,$377.6400146484375,$370.7699890136719
12/12/2023,$374.3800048828125,24838300,$370.8500061035156,$374.4200134277344,$370.4599914550781
12/11/2023,$371.29998779296875,27708800,$368.4800109863281,$371.6000061035156,$366.1000061035156
12/08/2023,$374.2300109863281,20154400,$369.20001220703125,$374.4599914550781,$368.2300109863281
12/07/2023,$370.95001220703125,23118900,$368.2300109863281,$371.45001220703125,$366.32000732421875
12/06/2023,$368.79998779296875,21182100,$373.5400085449219,$374.17999267578125,$368.0299987792969
12/05/2023,$372.5199890136719,23065000,$366.45001220703125,$373.0799865722656,$365.6199951171875
12/04/2023,$369.1400146484375,32063300,$369.1000061035156,$369.5199890136719,$362.8999938964844
12/01/2023,$374.510009765625,33040500,$376.760009765625,$378.1600036621094,$371.30999755859375
11/30/2023,$378.9100036621094,30554400,$378.489990234375,$380.0899963378906,$375.4700012207031
11/29/2023,$378.8500061035156,28963400,$383.760009765625,$384.29998779296875,$377.44000244140625
11/28/2023,$382.70001220703125,20453100,$378.3500061035156,$383,$378.1600036621094
11/27/2023,$378.6099853515625,22179200,$376.7799987792969,$380.6400146484375,$376.20001220703125
11/24/2023,$377.42999267578125,10176600,$377.3299865722656,$377.9700012207031,$375.1400146484375
11/22/2023,$377.8500061035156,23345300,$378,$379.7900085449219,$374.9700012207031
11/21/2023,$373.07000732421875,28423100,$375.6700134277344,$376.2200012207031,$371.1199951171875
11/20/2023,$377.44000244140625,52465100,$371.2200012207031,$378.8699951171875,$371
